Invoice_ID,Date,Time,Branch,Product,Category,Quantity,Unit Price,Cost Price,Revenue,Profit,Payment Mode,Customer Type,Employee
INV02213,2025-06-15,18:20,Pune,Black Tea,Tea,1,18,9,18,9,UPI,Regular,Emp_2
INV02214,2025-02-25,15:22,Indore,Ginger Tea,Tea,4,20,10,80,40,UPI,New,Emp_6
INV02215,2025-09-09,20:06,Nagpur,Cookies,Snacks,6,20,10,120,60,UPI,New,Emp_20
INV02216,2025-01-07,19:37,Pune,Black Tea,Tea,4,18,9,72,36,Card,Regular,Emp_12
INV02217,2025-06-08,19:50,Indore,Lemon Tea,Tea,2,22,11,44,22,UPI,New,Emp_10
INV02218,2025-01-10,21:18,Nashik,Ginger Tea,Tea,4,20,10,80,40,Card,Regular,Emp_9
INV02219,2025-01-15,18:46,Indore,Hot Coffee,Coffee,6,40,22,240,108,UPI,New,Emp_11
INV02220,2025-12-17,10:06,Nagpur,Jaggery Tea,Tea,2,25,13,50,24,Card,Regular,Emp_4
INV02221,2025-07-18,21:37,Nashik,Cream Roll,Snacks,3,25,12,75,39,UPI,Regular,Emp_15
INV02222,2025-04-02,09:01,Nagpur,Ginger Tea,Tea,5,20,10,100,50,Card,New,Emp_19
INV02223,2025-10-23,09:53,Nagpur,Rose Milk,Milk,4,45,28,180,68,UPI,Regular,Emp_1
INV02224,2025-07-27,21:17,Mumbai,Ginger Tea,Tea,1,20,10,20,10,UPI,New,Emp_15
INV02225,2025-09-23,17:34,Pune,Black Tea,Tea,1,18,9,18,9,Cash,New,Emp_19
INV02226,2025-01-20,09:48,Nashik,Ginger Tea,Tea,3,20,10,60,30,Cash,New,Emp_11
INV02227,2025-02-11,21:16,Nashik,Masala Milk,Milk,6,35,20,210,90,Card,Regular,Emp_6
INV02228,2025-01-15,08:45,Nagpur,Black Tea,Tea,1,18,9,18,9,Cash,Regular,Emp_5
INV02229,2025-05-07,19:06,Pune,Bakarwadi,Snacks,5,30,16,150,70,UPI,New,Emp_11
INV02230,2025-10-01,08:39,Mumbai,Masala Milk,Milk,4,35,20,140,60,UPI,Regular,Emp_18
INV02231,2025-04-08,15:08,Mumbai,Masala Milk,Milk,5,35,20,175,75,Cash,Regular,Emp_17
INV02232,2025-06-10,15:24,Pune,Lemon Tea,Tea,4,22,11,88,44,UPI,Regular,Emp_11
INV02233,2025-08-19,09:11,Nagpur,Black Tea,Tea,2,18,9,36,18,Card,New,Emp_17
INV02234,2025-10-20,15:10,Mumbai,Cookies,Snacks,6,20,10,120,60,Card,Regular,Emp_1
INV02235,2025-02-28,19:25,Nashik,Cold Coffee,Coffee,2,60,35,120,50,UPI,Regular,Emp_14
INV02236,2025-11-25,19:01,Nashik,Ginger Tea,Tea,6,20,10,120,60,UPI,Regular,Emp_1
INV02237,2025-12-19,11:16,Nashik,Black Tea,Tea,1,18,9,18,9,UPI,New,Emp_16
INV02238,2025-02-01,10:46,Mumbai,Black Tea,Tea,5,18,9,90,45,UPI,Regular,Emp_7
INV02239,2025-12-26,15:30,Pune,Cookies,Snacks,3,20,10,60,30,UPI,New,Emp_11
INV02240,2025-08-30,12:45,Indore,Rose Milk,Milk,5,45,28,225,85,Card,Regular,Emp_17
INV02241,2025-04-30,17:14,Pune,Bakarwadi,Snacks,2,30,16,60,28,UPI,Regular,Emp_11
INV02242,2025-02-07,14:37,Nashik,Black Tea,Tea,2,18,9,36,18,UPI,Regular,Emp_14
INV02243,2025-12-16,13:52,Indore,Rose Milk,Milk,4,45,28,180,68,UPI,Regular,Emp_12
INV02244,2025-02-26,07:15,Indore,Hot Coffee,Coffee,2,40,22,80,36,UPI,Regular,Emp_4
INV02245,2025-05-04,15:39,Mumbai,Regular Tea,Tea,1,15,8,15,7,UPI,New,Emp_7
INV02246,2025-01-09,08:54,Indore,Cookies,Snacks,6,20,10,120,60,UPI,Regular,Emp_20
INV02247,2025-01-25,09:21,Mumbai,Jaggery Tea,Tea,3,25,13,75,36,UPI,New,Emp_16
INV02248,2025-04-29,13:50,Mumbai,Cookies,Snacks,6,20,10,120,60,Card,New,Emp_10
INV02249,2025-02-14,08:31,Indore,Ginger Tea,Tea,6,20,10,120,60,UPI,Regular,Emp_15
INV02250,2025-10-12,15:06,Nashik,Cream Roll,Snacks,6,25,12,150,78,UPI,Regular,Emp_17
INV02251,2025-08-02,21:46,Nashik,Lemon Tea,Tea,3,22,11,66,33,UPI,Regular,Emp_1
INV02252,2025-08-02,17:28,Nashik,Regular Tea,Tea,1,15,8,15,7,UPI,Regular,Emp_19
INV02253,2025-11-30,16:08,Pune,Cold Coffee,Coffee,6,60,35,360,150,UPI,Regular,Emp_6
INV02254,2025-03-08,20:00,Nashik,Jaggery Tea,Tea,3,25,13,75,36,UPI,New,Emp_10
INV02255,2025-05-22,08:38,Mumbai,Rose Milk,Milk,1,45,28,45,17,Card,Regular,Emp_19
INV02256,2025-03-20,07:19,Pune,Cream Roll,Snacks,5,25,12,125,65,UPI,Regular,Emp_11
INV02257,2025-05-23,12:10,Mumbai,Lemon Tea,Tea,4,22,11,88,44,UPI,New,Emp_1
INV02258,2025-02-18,11:51,Nagpur,Jaggery Tea,Tea,5,25,13,125,60,UPI,New,Emp_16
INV02259,2025-07-30,18:52,Nashik,Masala Milk,Milk,2,35,20,70,30,Cash,New,Emp_12
INV02260,2025-01-28,12:46,Nagpur,Cookies,Snacks,4,20,10,80,40,Cash,Regular,Emp_12
INV02261,2025-09-29,12:03,Indore,Masala Milk,Milk,4,35,20,140,60,UPI,Regular,Emp_2
INV02262,2025-11-26,12:37,Nagpur,Cake,Snacks,3,35,20,105,45,UPI,Regular,Emp_15
INV02263,2025-05-31,21:45,Nashik,Regular Tea,Tea,4,15,8,60,28,UPI,Regular,Emp_4
INV02264,2025-04-19,17:47,Nagpur,Cold Coffee,Coffee,4,60,35,240,100,UPI,New,Emp_18
INV02265,2025-05-07,12:39,Nashik,Cream Roll,Snacks,4,25,12,100,52,UPI,New,Emp_14
INV02266,2025-10-01,09:03,Indore,Regular Tea,Tea,4,15,8,60,28,Cash,Regular,Emp_17
INV02267,2025-04-19,15:33,Nagpur,Masala Milk,Milk,2,35,20,70,30,Card,Regular,Emp_16
INV02268,2025-07-01,15:51,Nashik,Ginger Tea,Tea,2,20,10,40,20,Cash,Regular,Emp_9
INV02269,2025-12-08,17:49,Nagpur,Black Tea,Tea,4,18,9,72,36,Cash,New,Emp_6
INV02270,2025-12-26,11:06,Nashik,Masala Milk,Milk,5,35,20,175,75,UPI,Regular,Emp_7
INV02271,2025-11-25,12:21,Indore,Black Tea,Tea,2,18,9,36,18,UPI,Regular,Emp_20
INV02272,2025-06-22,18:39,Nagpur,Cookies,Snacks,6,20,10,120,60,Card,New,Emp_7
INV02273,2025-07-19,14:05,Nashik,Cream Roll,Snacks,2,25,12,50,26,UPI,Regular,Emp_6
INV02274,2025-09-18,11:56,Pune,Rose Milk,Milk,3,45,28,135,51,UPI,Regular,Emp_15
INV02275,2025-12-21,11:48,Nagpur,Cake,Snacks,4,35,20,140,60,UPI,New,Emp_4
INV02276,2025-03-10,10:44,Pune,Masala Milk,Milk,3,35,20,105,45,UPI,New,Emp_11
INV02277,2025-09-17,19:40,Nashik,Bakarwadi,Snacks,3,30,16,90,42,Card,New,Emp_8
INV02278,2025-02-18,15:02,Indore,Cold Coffee,Coffee,5,60,35,300,125,Card,Regular,Emp_11
INV02279,2025-03-31,11:54,Nagpur,Lemon Tea,Tea,3,22,11,66,33,Cash,Regular,Emp_15
INV02280,2025-12-01,14:18,Nagpur,Cream Roll,Snacks,4,25,12,100,52,Cash,New,Emp_19
INV02281,2025-01-05,19:54,Indore,Hot Coffee,Coffee,5,40,22,200,90,UPI,Regular,Emp_10
INV02282,2025-06-15,14:15,Mumbai,Masala Milk,Milk,5,35,20,175,75,UPI,Regular,Emp_6
INV02283,2025-07-07,11:31,Indore,Cold Coffee,Coffee,6,60,35,360,150,Cash,New,Emp_1
INV02284,2025-12-25,14:56,Indore,Cookies,Snacks,5,20,10,100,50,Cash,Regular,Emp_13
INV02285,2025-09-09,12:53,Nagpur,Cake,Snacks,1,35,20,35,15,UPI,Regular,Emp_3
INV02286,2025-03-14,18:16,Pune,Cookies,Snacks,3,20,10,60,30,UPI,Regular,Emp_3
INV02287,2025-09-12,13:02,Nagpur,Rose Milk,Milk,2,45,28,90,34,UPI,New,Emp_16
INV02288,2025-10-04,10:26,Nagpur,Jaggery Tea,Tea,6,25,13,150,72,Cash,New,Emp_14
INV02289,2025-12-25,11:26,Nashik,Cold Coffee,Coffee,6,60,35,360,150,UPI,New,Emp_20
INV02290,2025-11-24,20:13,Mumbai,Lemon Tea,Tea,1,22,11,22,11,Card,Regular,Emp_6
INV02291,2025-08-07,12:14,Mumbai,Cake,Snacks,2,35,20,70,30,UPI,Regular,Emp_9
INV02292,2025-02-25,10:41,Indore,Bakarwadi,Snacks,3,30,16,90,42,UPI,Regular,Emp_7
INV02293,2025-06-28,08:04,Nagpur,Lemon Tea,Tea,3,22,11,66,33,UPI,New,Emp_14
INV02294,2025-01-11,20:20,Mumbai,Ginger Tea,Tea,4,20,10,80,40,UPI,Regular,Emp_6
INV02295,2025-10-01,13:27,Pune,Lemon Tea,Tea,4,22,11,88,44,Cash,New,Emp_3
INV02296,2025-05-04,09:41,Indore,Rose Milk,Milk,2,45,28,90,34,Cash,Regular,Emp_8
INV02297,2025-02-03,11:47,Nagpur,Bakarwadi,Snacks,4,30,16,120,56,UPI,New,Emp_18
INV02298,2025-08-16,13:33,Mumbai,Ginger Tea,Tea,5,20,10,100,50,UPI,Regular,Emp_4
INV02299,2025-08-23,07:08,Pune,Cold Coffee,Coffee,2,60,35,120,50,Card,Regular,Emp_7
INV02300,2025-02-21,18:10,Nashik,Regular Tea,Tea,1,15,8,15,7,UPI,Regular,Emp_15
INV02301,2025-09-17,14:06,Nagpur,Black Tea,Tea,2,18,9,36,18,UPI,Regular,Emp_8
INV02302,2025-06-13,14:25,Mumbai,Lemon Tea,Tea,4,22,11,88,44,UPI,New,Emp_18
INV02303,2025-11-22,20:40,Pune,Cold Coffee,Coffee,3,60,35,180,75,UPI,New,Emp_8
INV02304,2025-08-27,09:37,Pune,Cookies,Snacks,1,20,10,20,10,UPI,Regular,Emp_10
INV02305,2025-06-26,07:19,Indore,Cake,Snacks,6,35,20,210,90,UPI,Regular,Emp_4
INV02306,2025-12-13,14:32,Nagpur,Black Tea,Tea,6,18,9,108,54,Card,Regular,Emp_12
INV02307,2025-06-03,16:30,Indore,Cream Roll,Snacks,2,25,12,50,26,UPI,Regular,Emp_6
INV02308,2025-04-26,18:53,Pune,Black Tea,Tea,5,18,9,90,45,UPI,Regular,Emp_2
INV02309,2025-01-10,20:13,Mumbai,Cold Coffee,Coffee,2,60,35,120,50,UPI,New,Emp_5
INV02310,2025-11-25,08:04,Nashik,Regular Tea,Tea,6,15,8,90,42,UPI,New,Emp_1
INV02311,2025-08-19,20:55,Pune,Jaggery Tea,Tea,3,25,13,75,36,UPI,New,Emp_11
INV02312,2025-11-19,08:27,Nashik,Ginger Tea,Tea,2,20,10,40,20,UPI,Regular,Emp_16
INV02313,2025-12-28,11:11,Pune,Masala Milk,Milk,4,35,20,140,60,UPI,New,Emp_15
INV02314,2025-12-19,18:10,Nashik,Jaggery Tea,Tea,5,25,13,125,60,Card,New,Emp_4
INV02315,2025-11-21,13:46,Nagpur,Cookies,Snacks,5,20,10,100,50,UPI,Regular,Emp_13
INV02316,2025-08-23,15:44,Pune,Cake,Snacks,3,35,20,105,45,UPI,New,Emp_6
INV02317,2025-05-03,12:51,Indore,Ginger Tea,Tea,6,20,10,120,60,UPI,Regular,Emp_20
INV02318,2025-12-28,18:00,Nagpur,Ginger Tea,Tea,5,20,10,100,50,Cash,Regular,Emp_16
INV02319,2025-12-31,19:19,Indore,Regular Tea,Tea,6,15,8,90,42,Card,Regular,Emp_4
INV02320,2025-11-22,14:00,Pune,Cookies,Snacks,5,20,10,100,50,UPI,New,Emp_16
INV02321,2025-04-15,11:49,Pune,Black Tea,Tea,5,18,9,90,45,Cash,New,Emp_12
INV02322,2025-01-27,08:51,Nashik,Hot Coffee,Coffee,2,40,22,80,36,UPI,Regular,Emp_10
INV02323,2025-10-15,07:23,Mumbai,Masala Milk,Milk,3,35,20,105,45,UPI,Regular,Emp_11
INV02324,2025-08-23,15:04,Pune,Rose Milk,Milk,3,45,28,135,51,UPI,New,Emp_5
INV02325,2025-12-25,11:58,Nagpur,Cream Roll,Snacks,6,25,12,150,78,UPI,Regular,Emp_16
INV02326,2025-09-06,15:54,Nagpur,Hot Coffee,Coffee,1,40,22,40,18,UPI,Regular,Emp_19
INV02327,2025-03-06,20:40,Pune,Lemon Tea,Tea,6,22,11,132,66,UPI,Regular,Emp_14
INV02328,2025-01-14,09:32,Indore,Lemon Tea,Tea,5,22,11,110,55,Card,Regular,Emp_3
INV02329,2025-04-12,11:06,Nagpur,Jaggery Tea,Tea,4,25,13,100,48,Card,Regular,Emp_15
INV02330,2025-12-09,17:43,Nagpur,Lemon Tea,Tea,3,22,11,66,33,UPI,Regular,Emp_13
INV02331,2025-08-08,10:07,Nagpur,Hot Coffee,Coffee,6,40,22,240,108,Card,Regular,Emp_13
INV02332,2025-02-28,20:31,Nashik,Cookies,Snacks,1,20,10,20,10,Cash,Regular,Emp_8
INV02333,2025-06-11,18:03,Indore,Hot Coffee,Coffee,2,40,22,80,36,Card,New,Emp_11
INV02334,2025-07-03,16:07,Nashik,Cake,Snacks,4,35,20,140,60,UPI,Regular,Emp_7
INV02335,2025-07-12,20:10,Pune,Masala Milk,Milk,5,35,20,175,75,UPI,Regular,Emp_20
INV02336,2025-05-23,20:26,Indore,Ginger Tea,Tea,2,20,10,40,20,Cash,Regular,Emp_15
INV02337,2025-10-22,17:49,Mumbai,Black Tea,Tea,5,18,9,90,45,UPI,Regular,Emp_14
INV02338,2025-03-29,11:35,Pune,Regular Tea,Tea,6,15,8,90,42,UPI,Regular,Emp_19
INV02339,2025-05-03,21:10,Mumbai,Jaggery Tea,Tea,3,25,13,75,36,Cash,Regular,Emp_8
INV02340,2025-09-23,13:44,Indore,Regular Tea,Tea,6,15,8,90,42,UPI,New,Emp_9
INV02341,2025-09-24,11:19,Indore,Cream Roll,Snacks,6,25,12,150,78,UPI,New,Emp_3
INV02342,2025-12-04,19:33,Pune,Rose Milk,Milk,6,45,28,270,102,Cash,New,Emp_15
INV02343,2025-07-12,18:09,Nashik,Bakarwadi,Snacks,1,30,16,30,14,Cash,New,Emp_15
INV02344,2025-11-01,18:23,Nagpur,Rose Milk,Milk,6,45,28,270,102,UPI,Regular,Emp_3
INV02345,2025-03-18,11:56,Pune,Cold Coffee,Coffee,5,60,35,300,125,UPI,New,Emp_3
INV02346,2025-08-30,07:26,Indore,Cold Coffee,Coffee,1,60,35,60,25,UPI,Regular,Emp_9
INV02347,2025-02-04,09:44,Mumbai,Cream Roll,Snacks,1,25,12,25,13,UPI,Regular,Emp_14
INV02348,2025-10-23,12:41,Pune,Regular Tea,Tea,6,15,8,90,42,Cash,Regular,Emp_16
INV02349,2025-05-07,16:37,Indore,Rose Milk,Milk,1,45,28,45,17,Cash,New,Emp_13
INV02350,2025-01-18,11:55,Nashik,Cold Coffee,Coffee,6,60,35,360,150,UPI,Regular,Emp_4
INV02351,2025-12-15,19:28,Nashik,Jaggery Tea,Tea,4,25,13,100,48,UPI,Regular,Emp_6
INV02352,2025-01-22,13:25,Indore,Cake,Snacks,6,35,20,210,90,UPI,Regular,Emp_4
INV02353,2025-07-13,14:30,Nagpur,Cookies,Snacks,2,20,10,40,20,Card,Regular,Emp_9
INV02354,2025-01-20,08:44,Indore,Ginger Tea,Tea,5,20,10,100,50,Card,Regular,Emp_15
INV02355,2025-05-08,18:23,Mumbai,Cold Coffee,Coffee,5,60,35,300,125,UPI,Regular,Emp_19
INV02356,2025-08-20,16:06,Pune,Cream Roll,Snacks,2,25,12,50,26,UPI,New,Emp_1
INV02357,2025-05-15,10:47,Pune,Regular Tea,Tea,2,15,8,30,14,UPI,Regular,Emp_16
INV02358,2025-12-22,13:49,Indore,Jaggery Tea,Tea,1,25,13,25,12,UPI,Regular,Emp_9
INV02359,2025-03-23,07:11,Nagpur,Cream Roll,Snacks,5,25,12,125,65,UPI,Regular,Emp_14
INV02360,2025-07-14,17:42,Mumbai,Cookies,Snacks,1,20,10,20,10,UPI,Regular,Emp_10
INV02361,2025-03-19,09:21,Pune,Black Tea,Tea,3,18,9,54,27,Card,Regular,Emp_8
INV02362,2025-03-30,13:11,Nagpur,Jaggery Tea,Tea,1,25,13,25,12,UPI,Regular,Emp_4
INV02363,2025-06-18,19:18,Indore,Lemon Tea,Tea,1,22,11,22,11,UPI,Regular,Emp_1
INV02364,2025-04-28,07:00,Indore,Cream Roll,Snacks,4,25,12,100,52,UPI,New,Emp_6
INV02365,2025-04-23,15:37,Mumbai,Cold Coffee,Coffee,5,60,35,300,125,Card,Regular,Emp_12
INV02366,2025-09-17,18:58,Mumbai,Rose Milk,Milk,5,45,28,225,85,UPI,New,Emp_16
INV02367,2025-03-02,09:47,Nagpur,Cream Roll,Snacks,6,25,12,150,78,UPI,Regular,Emp_16
INV02368,2025-04-16,12:23,Indore,Cookies,Snacks,2,20,10,40,20,Cash,Regular,Emp_1
INV02369,2025-04-15,17:28,Pune,Masala Milk,Milk,3,35,20,105,45,UPI,New,Emp_18
INV02370,2025-02-13,17:49,Indore,Black Tea,Tea,4,18,9,72,36,UPI,New,Emp_16
INV02371,2025-06-02,15:11,Nashik,Cake,Snacks,2,35,20,70,30,UPI,Regular,Emp_9
INV02372,2025-11-07,13:20,Mumbai,Hot Coffee,Coffee,1,40,22,40,18,Cash,New,Emp_10
INV02373,2025-11-17,18:13,Mumbai,Black Tea,Tea,1,18,9,18,9,UPI,Regular,Emp_14
INV02374,2025-04-16,07:51,Pune,Black Tea,Tea,1,18,9,18,9,UPI,Regular,Emp_7
INV02375,2025-01-09,18:34,Indore,Black Tea,Tea,4,18,9,72,36,Cash,New,Emp_12
INV02376,2025-01-02,12:26,Nashik,Ginger Tea,Tea,1,20,10,20,10,Cash,Regular,Emp_3
INV02377,2025-05-25,20:35,Pune,Regular Tea,Tea,1,15,8,15,7,Cash,New,Emp_20
INV02378,2025-05-02,11:47,Indore,Hot Coffee,Coffee,4,40,22,160,72,UPI,New,Emp_4
INV02379,2025-03-01,14:02,Mumbai,Bakarwadi,Snacks,4,30,16,120,56,Card,New,Emp_6
INV02380,2025-01-14,13:29,Mumbai,Cold Coffee,Coffee,5,60,35,300,125,UPI,New,Emp_7
INV02381,2025-12-12,14:32,Pune,Rose Milk,Milk,4,45,28,180,68,Cash,Regular,Emp_17
INV02382,2025-02-02,12:37,Pune,Hot Coffee,Coffee,2,40,22,80,36,Cash,New,Emp_20
INV02383,2025-09-26,08:32,Nashik,Masala Milk,Milk,1,35,20,35,15,UPI,New,Emp_11
INV02384,2025-04-08,11:49,Indore,Jaggery Tea,Tea,1,25,13,25,12,Cash,Regular,Emp_20
INV02385,2025-03-11,14:33,Nagpur,Cold Coffee,Coffee,6,60,35,360,150,Card,Regular,Emp_14
INV02386,2025-10-22,18:57,Indore,Jaggery Tea,Tea,5,25,13,125,60,Cash,Regular,Emp_1
INV02387,2025-01-16,19:52,Nashik,Hot Coffee,Coffee,4,40,22,160,72,Cash,Regular,Emp_11
INV02388,2025-08-24,20:45,Nagpur,Hot Coffee,Coffee,6,40,22,240,108,Card,New,Emp_3
INV02389,2025-08-08,07:38,Nagpur,Jaggery Tea,Tea,3,25,13,75,36,UPI,Regular,Emp_11
INV02390,2025-04-15,18:46,Pune,Lemon Tea,Tea,5,22,11,110,55,UPI,Regular,Emp_9
INV02391,2025-02-13,13:57,Mumbai,Bakarwadi,Snacks,3,30,16,90,42,Card,Regular,Emp_2
INV02392,2025-12-04,10:39,Nagpur,Cookies,Snacks,6,20,10,120,60,Card,New,Emp_9
INV02393,2025-03-21,14:29,Mumbai,Cream Roll,Snacks,5,25,12,125,65,Cash,New,Emp_20
INV02394,2025-11-15,12:57,Nagpur,Lemon Tea,Tea,2,22,11,44,22,UPI,Regular,Emp_20
INV02395,2025-10-19,19:39,Nashik,Rose Milk,Milk,2,45,28,90,34,UPI,New,Emp_5
INV02396,2025-11-15,12:57,Pune,Ginger Tea,Tea,1,20,10,20,10,UPI,Regular,Emp_10
INV02397,2025-10-02,07:36,Nashik,Lemon Tea,Tea,3,22,11,66,33,UPI,Regular,Emp_7
INV02398,2025-10-27,15:59,Nagpur,Masala Milk,Milk,6,35,20,210,90,UPI,Regular,Emp_1
INV02399,2025-02-24,19:35,Indore,Ginger Tea,Tea,4,20,10,80,40,UPI,Regular,Emp_20
INV02400,2025-09-11,15:42,Pune,Lemon Tea,Tea,4,22,11,88,44,Cash,Regular,Emp_14
INV02401,2025-04-11,17:34,Nashik,Regular Tea,Tea,3,15,8,45,21,Card,Regular,Emp_8
INV02402,2025-01-22,07:04,Indore,Bakarwadi,Snacks,1,30,16,30,14,Cash,Regular,Emp_6
INV02403,2025-11-15,18:48,Indore,Rose Milk,Milk,1,45,28,45,17,UPI,Regular,Emp_9
INV02404,2025-08-12,12:29,Nashik,Cookies,Snacks,5,20,10,100,50,Cash,New,Emp_2
INV02405,2025-09-14,19:34,Nashik,Ginger Tea,Tea,4,20,10,80,40,Cash,New,Emp_12
INV02406,2025-05-04,08:01,Pune,Cookies,Snacks,5,20,10,100,50,UPI,New,Emp_20
INV02407,2025-06-08,09:14,Pune,Lemon Tea,Tea,3,22,11,66,33,UPI,Regular,Emp_4
INV02408,2025-12-23,14:58,Pune,Masala Milk,Milk,4,35,20,140,60,UPI,Regular,Emp_16
INV02409,2025-09-19,12:39,Indore,Rose Milk,Milk,4,45,28,180,68,Cash,Regular,Emp_13
INV02410,2025-10-31,18:57,Indore,Rose Milk,Milk,5,45,28,225,85,UPI,Regular,Emp_2
INV02411,2025-08-23,09:35,Indore,Bakarwadi,Snacks,4,30,16,120,56,UPI,Regular,Emp_8
INV02412,2025-11-14,11:20,Indore,Cookies,Snacks,5,20,10,100,50,UPI,Regular,Emp_12
INV02413,2025-12-31,21:02,Pune,Jaggery Tea,Tea,6,25,13,150,72,UPI,New,Emp_20
INV02414,2025-05-17,12:04,Pune,Masala Milk,Milk,2,35,20,70,30,UPI,Regular,Emp_17
INV02415,2025-07-11,20:34,Nashik,Rose Milk,Milk,1,45,28,45,17,UPI,New,Emp_13
INV02416,2025-03-26,11:41,Nagpur,Hot Coffee,Coffee,5,40,22,200,90,UPI,Regular,Emp_1
INV02417,2025-01-11,10:39,Pune,Regular Tea,Tea,6,15,8,90,42,UPI,Regular,Emp_11
INV02418,2025-06-21,16:34,Nashik,Hot Coffee,Coffee,4,40,22,160,72,UPI,New,Emp_7
INV02419,2025-05-19,14:53,Nagpur,Cold Coffee,Coffee,2,60,35,120,50,Cash,New,Emp_18
INV02420,2025-11-08,09:44,Nashik,Cake,Snacks,4,35,20,140,60,UPI,New,Emp_16
INV02421,2025-01-31,16:16,Nashik,Jaggery Tea,Tea,6,25,13,150,72,Cash,Regular,Emp_6
INV02422,2025-07-24,07:02,Nashik,Hot Coffee,Coffee,4,40,22,160,72,Card,Regular,Emp_1
INV02423,2025-11-06,08:40,Indore,Cold Coffee,Coffee,5,60,35,300,125,Card,Regular,Emp_14
INV02424,2025-05-07,19:24,Nagpur,Cold Coffee,Coffee,1,60,35,60,25,Cash,Regular,Emp_18
INV02425,2025-02-14,13:20,Indore,Bakarwadi,Snacks,6,30,16,180,84,UPI,Regular,Emp_3
INV02426,2025-07-26,19:52,Indore,Cookies,Snacks,1,20,10,20,10,UPI,Regular,Emp_17
INV02427,2025-06-21,10:22,Nagpur,Cookies,Snacks,3,20,10,60,30,UPI,Regular,Emp_16
INV02428,2025-08-12,18:26,Pune,Hot Coffee,Coffee,1,40,22,40,18,Card,New,Emp_16
INV02429,2025-08-22,13:38,Pune,Hot Coffee,Coffee,4,40,22,160,72,Cash,Regular,Emp_20
INV02430,2025-02-18,12:52,Pune,Masala Milk,Milk,2,35,20,70,30,UPI,Regular,Emp_6
INV02431,2025-07-06,09:51,Nashik,Regular Tea,Tea,4,15,8,60,28,UPI,New,Emp_2
INV02432,2025-02-09,07:54,Indore,Cake,Snacks,2,35,20,70,30,Cash,Regular,Emp_14
INV02433,2025-01-25,07:02,Mumbai,Cookies,Snacks,5,20,10,100,50,UPI,New,Emp_3
INV02434,2025-03-12,20:43,Nagpur,Cream Roll,Snacks,3,25,12,75,39,UPI,Regular,Emp_5
INV02435,2025-06-12,07:15,Pune,Cake,Snacks,4,35,20,140,60,Cash,New,Emp_20
INV02436,2025-03-09,13:24,Mumbai,Rose Milk,Milk,4,45,28,180,68,Cash,New,Emp_5
INV02437,2025-02-12,14:27,Pune,Cold Coffee,Coffee,2,60,35,120,50,Cash,Regular,Emp_14
INV02438,2025-04-13,21:51,Pune,Cake,Snacks,1,35,20,35,15,UPI,Regular,Emp_3
INV02439,2025-12-10,07:49,Pune,Ginger Tea,Tea,2,20,10,40,20,Cash,Regular,Emp_2
INV02440,2025-10-15,20:47,Nashik,Bakarwadi,Snacks,4,30,16,120,56,UPI,Regular,Emp_1
INV02441,2025-08-14,15:58,Pune,Lemon Tea,Tea,1,22,11,22,11,UPI,Regular,Emp_11
INV02442,2025-07-23,10:39,Pune,Rose Milk,Milk,2,45,28,90,34,Cash,Regular,Emp_8
INV02443,2025-08-17,09:34,Pune,Ginger Tea,Tea,1,20,10,20,10,UPI,New,Emp_20
INV02444,2025-07-11,07:43,Nagpur,Hot Coffee,Coffee,2,40,22,80,36,UPI,Regular,Emp_11
INV02445,2025-05-23,14:15,Nagpur,Cake,Snacks,2,35,20,70,30,Cash,Regular,Emp_15
INV02446,2025-01-11,19:51,Nagpur,Lemon Tea,Tea,1,22,11,22,11,UPI,Regular,Emp_3
INV02447,2025-12-12,13:14,Mumbai,Hot Coffee,Coffee,2,40,22,80,36,UPI,Regular,Emp_13
INV02448,2025-05-09,07:07,Nagpur,Rose Milk,Milk,5,45,28,225,85,Cash,Regular,Emp_15
INV02449,2025-11-17,07:56,Nagpur,Cake,Snacks,2,35,20,70,30,UPI,Regular,Emp_20
INV02450,2025-01-25,17:06,Mumbai,Cookies,Snacks,2,20,10,40,20,UPI,Regular,Emp_20
INV02451,2025-03-31,15:03,Pune,Cake,Snacks,1,35,20,35,15,Card,New,Emp_2
INV02452,2025-03-29,14:31,Nagpur,Black Tea,Tea,5,18,9,90,45,UPI,Regular,Emp_18
INV02453,2025-04-09,09:19,Indore,Cream Roll,Snacks,1,25,12,25,13,UPI,Regular,Emp_4
INV02454,2025-01-28,08:22,Nagpur,Black Tea,Tea,6,18,9,108,54,UPI,New,Emp_17
INV02455,2025-05-05,14:11,Mumbai,Hot Coffee,Coffee,3,40,22,120,54,UPI,Regular,Emp_11
INV02456,2025-06-20,17:22,Pune,Cake,Snacks,1,35,20,35,15,UPI,Regular,Emp_13
INV02457,2025-11-03,12:39,Pune,Bakarwadi,Snacks,1,30,16,30,14,UPI,Regular,Emp_2
INV02458,2025-11-11,17:11,Nagpur,Masala Milk,Milk,3,35,20,105,45,UPI,New,Emp_7
INV02459,2025-03-11,19:52,Pune,Jaggery Tea,Tea,4,25,13,100,48,Card,New,Emp_19
INV02460,2025-11-03,15:45,Nagpur,Masala Milk,Milk,6,35,20,210,90,UPI,New,Emp_2
INV02461,2025-10-11,21:39,Nashik,Lemon Tea,Tea,5,22,11,110,55,UPI,Regular,Emp_1
INV02462,2025-03-09,10:55,Nagpur,Hot Coffee,Coffee,2,40,22,80,36,UPI,Regular,Emp_8
